Rank,Length,Released,BPM,Key,Genre,Label,Date,Track_ID
11,5:44,2020-06-12,127,A♯ min,House,FFRR,2020-06-21,13744112.0
12,4:40,2020-04-24,125,A min,Tech House,Sink or Swim,2020-06-21,13395227.0
13,5:26,2020-02-21,124,D min,House,HouseU,2020-06-21,13098550.0
14,7:44,2020-04-17,122,A min,Melodic House & Techno,RCA Records Label,2020-06-21,13358612.0
15,4:31,2020-05-29,175,C maj,Drum & Bass,Cult.ure,2020-06-21,13678126.0
16,4:53,2020-05-29,126,A min,Tech House,Club Sweat,2020-06-21,13508237.0
17,8:21,2020-05-29,124,C♯ maj,Melodic House & Techno,Spectrum (NL),2020-06-21,13579243.0
18,5:26,2020-06-12,127,D min,House,Toolroom,2020-06-21,13655469.0
19,6:12,2020-06-05,125,G♯ min,Progressive House,Armada Music,2020-06-21,13616384.0
20,6:17,2020-06-10,124,A min,Melodic House & Techno,Anjunadeep,2020-06-21,13651274.0
21,6:23,2020-05-29,126,A min,Tech House,Toolroom,2020-06-21,13589546.0
22,4:56,2020-05-29,86,C maj,Drum & Bass,Valve Recordings,2020-06-21,13431133.0
23,7:17,2020-06-05,126,F maj,Deep House,Heist Recordings,2020-06-21,13616618.0
24,6:20,2020-05-29,123,E min,Nu Disco / Disco,Different,2020-06-21,13601981.0
25,4:53,2020-06-12,86,F maj,Drum & Bass,Symmetry Recordings,2020-06-21,13621736.0
26,5:10,2020-05-15,124,C min,Dance,Ultra,2020-06-21,13544804.0
27,6:36,2020-05-08,126,D min,House,Toolroom,2020-06-21,13455896.0
28,7:22,2020-05-01,123,G min,Nu Disco / Disco,Higher Ground (Mad Decent),2020-06-21,13527555.0
29,4:17,2020-06-12,175,C♯ maj,Drum & Bass,Cult.ure,2020-06-21,13757089.0
30,6:52,2020-05-08,128,G♯ maj,Techno (Peak Time / Driving / Hard),1605,2020-06-21,13448171.0
31,7:03,2020-05-01,123,A♯ maj,House,Defected,2020-06-21,13458364.0
32,7:25,2020-04-27,130,A min,Techno (Peak Time / Driving / Hard),Terminal M,2020-06-21,13300094.0
33,5:51,2020-05-29,126,A min,Tech House,Black Book Records,2020-06-21,13574783.0
34,5:15,2020-04-03,124,A maj,Deep House,SPINNIN' DEEP,2020-06-21,13270039.0
35,7:17,2020-03-13,124,C♯ maj,House,Different,2020-06-21,13224643.0
36,6:37,2020-05-25,132,C♯ min,Techno (Peak Time / Driving / Hard),Fe Chrome,2020-06-21,13591419.0
37,6:46,2020-06-11,123,G min,Melodic House & Techno,Odd One Out,2020-06-21,13689567.0
38,5:25,2020-02-28,124,A maj,House,There Was Jack,2020-06-21,13139783.0
39,5:53,2020-03-27,125,A min,Tech House,Lovejuice Records,2020-06-21,13276032.0
40,6:09,2020-06-11,136,A min,Techno (Peak Time / Driving / Hard),KNTXT,2020-06-21,13636229.0
41,5:45,2020-05-11,123,A min,Funky / Groove / Jackin' House,PornoStar Records,2020-06-21,13478933.0
42,7:55,2020-05-22,126,B min,Melodic House & Techno,Mouseville,2020-06-21,13611188.0
43,7:56,2020-06-12,122,D min,Deep House,Nie Wieder Schlafen,2020-06-21,13656636.0
44,8:04,2020-06-12,128,A min,Melodic House & Techno,RCA Records Label,2020-06-21,13778040.0
45,4:30,2020-06-11,87,F min,Drum & Bass,Hospital Records,2020-06-21,13482034.0
46,5:18,2020-06-12,122,F♯ min,Melodic House & Techno,Diynamic,2020-06-21,13678096.0
47,6:27,2020-06-12,122,C maj,Indie Dance,Kompakt,2020-06-21,13653581.0
48,6:21,2020-05-29,120,F min,Melodic House & Techno,Anjunadeep,2020-06-21,13627944.0
49,5:10,2020-04-03,124,D♯ min,House,HouseU,2020-06-21,13289612.0
50,5:01,2020-05-15,125,A♯ min,Funky / Groove / Jackin' House,Next-Gen-Records,2020-06-21,13431846.0
51,7:13,2020-05-12,124,A♯ min,Melodic House & Techno,Anjunadeep,2020-06-21,13534688.0
52,5:28,2020-06-05,130,D min,Minimal / Deep Tech,Solid Grooves Records,2020-06-21,13554171.0
53,8:32,2020-06-01,124,E min,Melodic House & Techno,Running Clouds,2020-06-21,13518744.0
54,6:13,2020-06-12,116,B min,Indie Dance,Sapiens,2020-06-21,13594825.0
55,3:13,2020-05-15,175,A♯ min,Drum & Bass,Cult.ure,2020-06-21,13622356.0
56,7:08,2020-03-13,130,E min,Techno (Peak Time / Driving / Hard),Perfekt Groove Recordings,2020-06-21,13233333.0
57,6:47,2020-06-11,125,A min,Tech House,Moon Harbour Recordings,2020-06-21,13676815.0
58,5:09,2020-05-22,124,E min,House,There Was Jack,2020-06-21,13496482.0
59,5:54,2020-04-03,126,C min,Minimal / Deep Tech,Rawsome Deep,2020-06-21,13286413.0
60,6:34,2020-06-05,128,A min,House,DFTD,2020-06-21,13645549.0
61,4:42,2020-06-09,174,D♯ min,Drum & Bass,Critical Music,2020-06-21,13734020.0
62,8:04,2020-05-15,120,D min,Melodic House & Techno,Anjunadeep,2020-06-21,13502984.0
63,3:32,2020-06-12,130,D min,Big Room,Armind (Armada),2020-06-21,13674529.0
64,4:59,2020-05-22,87,D♯ min,Drum & Bass,Virgin EMI,2020-06-21,13660830.0
65,5:55,2020-06-12,126,A min,Tech House,elrow Music,2020-06-21,13712264.0
66,4:53,2020-05-21,127,F♯ min,House,Universal-Island Records Ltd.,2020-06-21,13660904.0
67,6:46,2020-06-08,128,A min,Techno (Peak Time / Driving / Hard),Drumcode,2020-06-21,13644702.0
68,7:45,2020-05-15,128,G maj,Techno (Peak Time / Driving / Hard),Drumcode,2020-06-21,13544294.0
69,5:21,2020-06-12,86,G min,Drum & Bass,Symmetry Recordings,2020-06-21,13621735.0
70,4:59,2020-03-02,125,D min,Funky / Groove / Jackin' House,PornoStar Records,2020-06-21,13167905.0
71,7:44,2020-06-05,125,F maj,Melodic House & Techno,Fayer,2020-06-21,13652917.0
72,5:44,2020-05-15,123,A min,House,Defected,2020-06-21,13535391.0
73,7:26,2020-05-29,127,D min,Melodic House & Techno,Armind (Armada),2020-06-21,13563714.0
74,6:56,2020-06-05,130,D min,Minimal / Deep Tech,Solid Grooves Records,2020-06-21,13554172.0
75,7:32,2020-05-22,123,C min,Deep House,Crosstown Rebels,2020-06-21,13544101.0
76,7:04,2020-05-22,130,G♯ min,Techno (Peak Time / Driving / Hard),Legend,2020-06-21,13503150.0
77,6:59,2020-06-05,122,F maj,Progressive House,UV,2020-06-21,13592753.0
78,5:14,2020-06-12,125,G♯ maj,Tech House,Ultra,2020-06-21,13578450.0
79,7:23,2020-05-22,126,G maj,Tech House,Hot Creations,2020-06-21,13543076.0
80,4:13,2020-06-12,87,F♯ min,Drum & Bass,Hybrid Music UK,2020-06-21,13737721.0
81,5:38,2020-03-02,125,A min,Funky / Groove / Jackin' House,Cube Recordings,2020-06-21,13192473.0
82,7:37,2020-06-19,127,A♯ maj,Tech House,TRMNL,2020-06-21,13658543.0
83,6:15,2020-06-05,142,A min,Trance,Victims Helpline,2020-06-21,13467431.0
84,7:54,2020-06-12,123,A min,Melodic House & Techno,Oddity Records,2020-06-21,13744431.0
85,7:26,2020-06-05,122,A maj,Indie Dance,TAU,2020-06-21,13545786.0
86,5:48,2020-05-22,124,G min,Bass House,SPINNIN' RECORDS,2020-06-21,13648690.0
87,7:41,2020-04-03,125,D min,Melodic House & Techno,Knee Deep In Sound,2020-06-21,13301110.0
88,4:28,2020-06-16,175,C min,Drum & Bass,Hospital Records,2020-06-21,13729931.0
89,7:26,2020-06-17,120,C♯ maj,Melodic House & Techno,Rumors,2020-06-21,13687742.0
90,3:48,2020-06-05,87,F♯ min,Drum & Bass,1985 Music,2020-06-21,13554078.0
91,6:20,2020-05-22,127,A♯ min,Tech House,Sola,2020-06-21,13417750.0
92,5:48,2020-05-29,127,D maj,Tech House,Arcane Music,2020-06-21,13618817.0
93,5:24,2020-04-10,128,A♯ min,Tech House,Etiquette,2020-06-21,13331811.0
94,4:44,2020-05-08,123,A♯ min,Funky / Groove / Jackin' House,Tactical Records,2020-06-21,13480233.0
95,8:56,2020-06-05,122,G min,Progressive House,Lost Miracle,2020-06-21,13620755.0
96,5:08,2020-06-05,87,A min,Drum & Bass,1985 Music,2020-06-21,13554076.0
97,8:36,2020-06-12,124,A min,Melodic House & Techno,Maeve,2020-06-21,13651416.0
98,7:25,2020-06-12,138,F min,Trance,FSOE,2020-06-21,13591821.0
99,5:54,2020-06-11,136,A♯ min,Techno (Peak Time / Driving / Hard),KNTXT,2020-06-21,13636230.0
100,4:47,2020-06-05,138,F♯ maj,Big Room,Smash The House Official,2020-06-21,13691901.0
1,6:04,2020-05-29,129,A♯ min,Tech House,Hot Fuss,2020-06-23,13602183.0
2,6:46,2020-06-05,126,F min,House,Nothing Else Matters,2020-06-23,13577515.0
3,6:11,2020-06-05,126,A min,Tech House,Sola,2020-06-23,13632838.0
4,5:08,2020-05-29,125,D min,House,Defected,2020-06-23,13591932.0
5,7:16,2020-05-29,120,D min,Melodic House & Techno,Siamese,2020-06-23,13614894.0
6,6:24,2020-06-11,135,C maj,Techno (Peak Time / Driving / Hard),KNTXT,2020-06-23,13636228.0
7,5:54,2020-06-05,126,A♯ min,Tech House,Repopulate Mars,2020-06-23,13614826.0
8,6:51,2020-04-03,126,A♯ min,Tech House,Glasgow Underground,2020-06-23,13304611.0
9,5:20,2020-05-15,126,A♯ maj,Tech House,Black Book Records,2020-06-23,13576310.0
10,8:08,2020-05-29,122,A♯ min,Melodic House & Techno,Keinemusik,2020-06-23,13602015.0
11,5:44,2020-06-12,127,A♯ min,House,FFRR,2020-06-23,13744112.0
12,4:40,2020-04-24,125,A min,Tech House,Sink or Swim,2020-06-23,13395227.0
13,5:26,2020-02-21,124,D min,House,HouseU,2020-06-23,13098550.0
14,5:26,2020-06-12,127,D min,House,Toolroom,2020-06-23,13655469.0
15,8:21,2020-05-29,124,C♯ maj,Melodic House & Techno,Spectrum (NL),2020-06-23,13579243.0
16,7:44,2020-04-17,122,A min,Melodic House & Techno,RCA Records Label,2020-06-23,13358612.0
17,4:31,2020-05-29,175,C maj,Drum & Bass,Cult.ure,2020-06-23,13678126.0
18,4:53,2020-05-29,126,A min,Tech House,Club Sweat,2020-06-23,13508237.0
19,6:17,2020-06-10,124,A min,Melodic House & Techno,Anjunadeep,2020-06-23,13651274.0
20,6:12,2020-06-05,125,G♯ min,Progressive House,Armada Music,2020-06-23,13616384.0
21,6:20,2020-05-29,123,E min,Nu Disco / Disco,Different,2020-06-23,13601981.0
22,7:17,2020-06-05,126,F maj,Deep House,Heist Recordings,2020-06-23,13616618.0
23,7:22,2020-05-01,123,G min,Nu Disco / Disco,Higher Ground (Mad Decent),2020-06-23,13527555.0
24,4:56,2020-05-29,86,C maj,Drum & Bass,Valve Recordings,2020-06-23,13431133.0
25,6:23,2020-05-29,126,A min,Tech House,Toolroom,2020-06-23,13589546.0
26,6:46,2020-06-11,123,G min,Melodic House & Techno,Odd One Out,2020-06-23,13689567.0
27,4:53,2020-06-12,86,F maj,Drum & Bass,Symmetry Recordings,2020-06-23,13621736.0
28,5:10,2020-05-15,124,C min,Dance,Ultra,2020-06-23,13544804.0
29,6:52,2020-05-08,128,G♯ maj,Techno (Peak Time / Driving / Hard),1605,2020-06-23,13448171.0
30,7:03,2020-05-01,123,A♯ maj,House,Defected,2020-06-23,13458364.0
31,8:04,2020-06-12,128,A min,Melodic House & Techno,RCA Records Label,2020-06-23,13778040.0
32,6:36,2020-05-08,126,D min,House,Toolroom,2020-06-23,13455896.0
33,5:51,2020-05-29,126,A min,Tech House,Black Book Records,2020-06-23,13574783.0
34,7:25,2020-04-27,130,A min,Techno (Peak Time / Driving / Hard),Terminal M,2020-06-23,13300094.0
35,5:45,2020-05-11,123,A min,Funky / Groove / Jackin' House,PornoStar Records,2020-06-23,13478933.0
36,7:55,2020-05-22,126,B min,Melodic House & Techno,Mouseville,2020-06-23,13611188.0
37,7:17,2020-03-13,124,C♯ maj,House,Different,2020-06-23,13224643.0
38,5:15,2020-04-03,124,A maj,Deep House,SPINNIN' DEEP,2020-06-23,13270039.0
39,4:17,2020-06-12,175,C♯ maj,Drum & Bass,Cult.ure,2020-06-23,13757089.0
40,5:53,2020-03-27,125,A min,Tech House,Lovejuice Records,2020-06-23,13276032.0
41,6:37,2020-05-25,132,C♯ min,Techno (Peak Time / Driving / Hard),Fe Chrome,2020-06-23,13591419.0
42,7:56,2020-06-12,122,D min,Deep House,Nie Wieder Schlafen,2020-06-23,13656636.0
43,5:25,2020-02-28,124,A maj,House,There Was Jack,2020-06-23,13139783.0
44,5:10,2020-04-03,124,D♯ min,House,HouseU,2020-06-23,13289612.0
45,6:05,2020-06-19,128,D min,House,Hot Creations,2020-06-23,13687128.0
46,7:37,2020-06-19,127,A♯ maj,Tech House,TRMNL,2020-06-23,13658543.0
47,6:09,2020-06-11,136,A min,Techno (Peak Time / Driving / Hard),KNTXT,2020-06-23,13636229.0
48,7:08,2020-03-13,130,E min,Techno (Peak Time / Driving / Hard),Perfekt Groove Recordings,2020-06-23,13233333.0
49,6:21,2020-05-29,120,F min,Melodic House & Techno,Anjunadeep,2020-06-23,13627944.0
50,7:13,2020-05-12,124,A♯ min,Melodic House & Techno,Anjunadeep,2020-06-23,13534688.0
51,5:18,2020-06-12,122,F♯ min,Melodic House & Techno,Diynamic,2020-06-23,13678096.0
52,6:47,2020-06-11,125,A min,Tech House,Moon Harbour Recordings,2020-06-23,13676815.0
53,4:30,2020-06-11,87,F min,Drum & Bass,Hospital Records,2020-06-23,13482034.0
54,6:34,2020-06-05,128,A min,House,DFTD,2020-06-23,13645549.0
55,5:28,2020-06-05,130,D min,Minimal / Deep Tech,Solid Grooves Records,2020-06-23,13554171.0
56,5:09,2020-05-22,124,E min,House,There Was Jack,2020-06-23,13496482.0
57,5:01,2020-05-15,125,A♯ min,Funky / Groove / Jackin' House,Next-Gen-Records,2020-06-23,13431846.0
58,7:26,2020-06-17,120,C♯ maj,Melodic House & Techno,Rumors,2020-06-23,13687742.0
59,6:27,2020-06-12,122,C maj,Indie Dance,Kompakt,2020-06-23,13653581.0
60,5:53,2020-06-16,138,A min,Trance,Paris Takeover,2020-06-23,13732998.0
61,8:32,2020-06-01,124,E min,Melodic House & Techno,Running Clouds,2020-06-23,13518744.0
62,6:13,2020-06-12,116,B min,Indie Dance,Sapiens,2020-06-23,13594825.0
63,3:13,2020-05-15,175,A♯ min,Drum & Bass,Cult.ure,2020-06-23,13622356.0
64,4:28,2020-06-16,175,C min,Drum & Bass,Hospital Records,2020-06-23,13729931.0
65,7:45,2020-05-15,128,G maj,Techno (Peak Time / Driving / Hard),Drumcode,2020-06-23,13544294.0
66,5:54,2020-04-03,126,C min,Minimal / Deep Tech,Rawsome Deep,2020-06-23,13286413.0
67,6:02,2020-06-19,127,A min,Minimal / Deep Tech,Repopulate Mars,2020-06-23,13687816.0
68,5:55,2020-06-12,126,A min,Tech House,elrow Music,2020-06-23,13712264.0
69,8:04,2020-05-15,120,D min,Melodic House & Techno,Anjunadeep,2020-06-23,13502984.0
70,4:42,2020-06-09,174,D♯ min,Drum & Bass,Critical Music,2020-06-23,13734020.0
71,7:32,2020-05-22,123,C min,Deep House,Crosstown Rebels,2020-06-23,13544101.0
72,5:14,2020-06-12,125,G♯ maj,Tech House,Ultra,2020-06-23,13578450.0
73,3:32,2020-06-12,130,D min,Big Room,Armind (Armada),2020-06-23,13674529.0
74,7:44,2020-06-05,125,F maj,Melodic House & Techno,Fayer,2020-06-23,13652917.0
75,7:25,2020-06-12,138,F min,Trance,FSOE,2020-06-23,13591821.0
76,6:59,2020-06-05,122,F maj,Progressive House,UV,2020-06-23,13592753.0
77,4:59,2020-05-22,87,D♯ min,Drum & Bass,Virgin EMI,2020-06-23,13660830.0
78,4:30,2020-06-19,174,A min,Drum & Bass,Dimension,2020-06-23,13803001.0
79,7:26,2020-05-29,127,D min,Melodic House & Techno,Armind (Armada),2020-06-23,13563714.0
80,4:53,2020-05-21,127,F♯ min,House,Universal-Island Records Ltd.,2020-06-23,13660904.0
81,4:59,2020-03-02,125,D min,Funky / Groove / Jackin' House,PornoStar Records,2020-06-23,13167905.0
82,6:56,2020-06-05,130,D min,Minimal / Deep Tech,Solid Grooves Records,2020-06-23,13554172.0
83,6:10,2020-06-12,125,C min,House,Armada Subjekt,2020-06-23,13674467.0
84,5:44,2020-05-15,123,A min,House,Defected,2020-06-23,13535391.0
85,6:46,2020-06-08,128,A min,Techno (Peak Time / Driving / Hard),Drumcode,2020-06-23,13644702.0
86,5:48,2020-05-29,127,D maj,Tech House,Arcane Music,2020-06-23,13618817.0
87,5:48,2020-05-22,124,G min,Bass House,SPINNIN' RECORDS,2020-06-23,13648690.0
88,5:01,2020-06-17,86,G♯ min,Drum & Bass,Critical Music,2020-06-23,13748931.0
89,4:13,2020-06-12,87,F♯ min,Drum & Bass,Hybrid Music UK,2020-06-23,13737721.0
90,7:04,2020-05-22,130,G♯ min,Techno (Peak Time / Driving / Hard),Legend,2020-06-23,13503150.0
91,5:38,2020-03-02,125,A min,Funky / Groove / Jackin' House,Cube Recordings,2020-06-23,13192473.0
92,4:47,2020-06-05,138,F♯ maj,Big Room,Smash The House Official,2020-06-23,13691901.0
93,7:23,2020-05-22,126,G maj,Tech House,Hot Creations,2020-06-23,13543076.0
94,5:21,2020-06-12,86,G min,Drum & Bass,Symmetry Recordings,2020-06-23,13621735.0
95,6:44,2020-06-10,129,D maj,Techno (Peak Time / Driving / Hard),Reload Black Label,2020-06-23,13608974.0
96,5:01,2020-06-05,126,C min,Bass House,Enormous Tunes,2020-06-23,13599714.0
97,7:54,2020-06-12,123,A min,Melodic House & Techno,Oddity Records,2020-06-23,13744431.0
98,6:07,2020-03-13,128,C♯ min,Techno (Peak Time / Driving / Hard),1605,2020-06-23,13153393.0
99,6:20,2020-05-22,127,A♯ min,Tech House,Sola,2020-06-23,13417750.0
100,5:24,2020-04-10,128,A♯ min,Tech House,Etiquette,2020-06-23,13331811.0
1,6:04,2020-05-29,129,A♯ min,Tech House,Hot Fuss,2020-06-30,13602183.0
2,6:46,2020-06-05,126,F min,House,Nothing Else Matters,2020-06-30,13577515.0
3,6:11,2020-06-05,126,A min,Tech House,Sola,2020-06-30,13632838.0
4,5:08,2020-05-29,125,D min,House,Defected,2020-06-30,13591932.0
5,6:22,2020-06-26,126,B min,House,Defected,2020-06-30,13775146.0
6,5:54,2020-06-05,126,A♯ min,Tech House,Repopulate Mars,2020-06-30,13614826.0
7,7:16,2020-05-29,120,D min,Melodic House & Techno,Siamese,2020-06-30,13614894.0
8,5:20,2020-05-15,126,A♯ maj,Tech House,Black Book Records,2020-06-30,13576310.0
9,6:51,2020-04-03,126,A♯ min,Tech House,Glasgow Underground,2020-06-30,13304611.0
10,6:24,2020-06-11,135,C maj,Techno (Peak Time / Driving / Hard),KNTXT,2020-06-30,13636228.0
11,6:02,2020-06-19,127,A min,Minimal / Deep Tech,Repopulate Mars,2020-06-30,13687816.0
12,4:40,2020-04-24,125,A min,Tech House,Sink or Swim,2020-06-30,13395227.0
13,8:21,2020-05-29,124,C♯ maj,Melodic House & Techno,Spectrum (NL),2020-06-30,13579243.0
14,8:08,2020-05-29,122,A♯ min,Melodic House & Techno,Keinemusik,2020-06-30,13602015.0
15,5:26,2020-02-21,124,D min,House,HouseU,2020-06-30,13098550.0
16,6:53,2020-06-26,122,F♯ min,Melodic House & Techno,RCA Records Label,2020-06-30,13802708.0
17,5:45,2020-06-26,128,A min,Minimal / Deep Tech,Solid Grooves Raw,2020-06-30,13663462.0
18,6:17,2020-06-10,124,A min,Melodic House & Techno,Anjunadeep,2020-06-30,13651274.0
19,7:44,2020-04-17,122,A min,Melodic House & Techno,RCA Records Label,2020-06-30,13358612.0
20,4:53,2020-05-29,126,A min,Tech House,Club Sweat,2020-06-30,13508237.0
21,6:27,2020-06-18,125,D min,Tech House,Moon Harbour Recordings,2020-06-30,13676861.0
22,6:12,2020-06-05,125,G♯ min,Progressive House,Armada Music,2020-06-30,13616384.0
23,5:18,2020-06-26,122,D min,Tech House,SOLOTOKO,2020-06-30,13732876.0
24,6:46,2020-06-11,123,G min,Melodic House & Techno,Odd One Out,2020-06-30,13689567.0
25,5:44,2020-06-12,127,A♯ min,House,FFRR,2020-06-30,13744112.0
26,5:26,2020-06-12,127,D min,House,Toolroom,2020-06-30,13655469.0
27,6:20,2020-05-29,123,E min,Nu Disco / Disco,Different,2020-06-30,13601981.0
28,7:17,2020-06-05,126,F maj,Deep House,Heist Recordings,2020-06-30,13616618.0
29,8:04,2020-06-12,128,A min,Melodic House & Techno,RCA Records Label,2020-06-30,13778040.0
30,7:17,2020-03-13,124,C♯ maj,House,Different,2020-06-30,13224643.0
31,6:23,2020-05-29,126,A min,Tech House,Toolroom,2020-06-30,13589546.0
32,8:27,2020-05-22,121,G min,Organic House / Downtempo,TRYBESof,2020-06-30,13613610.0
33,5:10,2020-05-15,124,C min,Dance,Ultra,2020-06-30,13544804.0
34,4:31,2020-05-29,175,C maj,Drum & Bass,Cult.ure,2020-06-30,13678126.0
35,7:26,2020-06-17,120,C♯ maj,Melodic House & Techno,Rumors,2020-06-30,13687742.0
36,4:28,2020-06-26,88,B min,Drum & Bass,Souped Up Records,2020-06-30,13704258.0
37,6:52,2020-05-08,128,G♯ maj,Techno (Peak Time / Driving / Hard),1605,2020-06-30,13448171.0
38,6:36,2020-05-08,126,D min,House,Toolroom,2020-06-30,13455896.0
39,4:53,2020-06-12,86,F maj,Drum & Bass,Symmetry Recordings,2020-06-30,13621736.0
40,7:22,2020-05-01,123,G min,Nu Disco / Disco,Higher Ground (Mad Decent),2020-06-30,13527555.0
41,5:10,2020-04-03,124,D♯ min,House,HouseU,2020-06-30,13289612.0
42,7:55,2020-05-22,126,B min,Melodic House & Techno,Mouseville,2020-06-30,13611188.0
43,7:03,2020-05-01,123,A♯ maj,House,Defected,2020-06-30,13458364.0
44,5:01,2020-06-17,86,G♯ min,Drum & Bass,Critical Music,2020-06-30,13748931.0
45,7:25,2020-04-27,130,A min,Techno (Peak Time / Driving / Hard),Terminal M,2020-06-30,13300094.0
46,6:10,2020-06-19,122,G♯ min,House,Altra Moda,2020-06-30,13667383.0
47,5:53,2020-03-27,125,A min,Tech House,Lovejuice Records,2020-06-30,13276032.0
48,4:28,2020-06-16,175,C min,Drum & Bass,Hospital Records,2020-06-30,13729931.0
49,5:29,2020-06-26,175,A min,Drum & Bass,Souped Up Records,2020-06-30,13704256.0
50,7:37,2020-06-19,127,A♯ maj,Tech House,TRMNL,2020-06-30,13658543.0
51,6:37,2020-05-25,132,C♯ min,Techno (Peak Time / Driving / Hard),Fe Chrome,2020-06-30,13591419.0
52,4:56,2020-05-29,86,C maj,Drum & Bass,Valve Recordings,2020-06-30,13431133.0
53,5:15,2020-04-03,124,A maj,Deep House,SPINNIN' DEEP,2020-06-30,13270039.0
54,4:30,2020-06-19,174,A min,Drum & Bass,Dimension,2020-06-30,13803001.0
55,7:08,2020-03-13,130,E min,Techno (Peak Time / Driving / Hard),Perfekt Groove Recordings,2020-06-30,13233333.0
56,5:45,2020-05-11,123,A min,Funky / Groove / Jackin' House,PornoStar Records,2020-06-30,13478933.0
57,5:09,2020-05-22,124,E min,House,There Was Jack,2020-06-30,13496482.0
58,4:03,2020-06-24,126,D maj,Bass House,Confession,2020-06-30,13790444.0
59,6:05,2020-06-19,128,D min,House,Hot Creations,2020-06-30,13687128.0
60,5:18,2020-06-12,122,F♯ min,Melodic House & Techno,Diynamic,2020-06-30,13678096.0
61,7:45,2020-05-15,128,G maj,Techno (Peak Time / Driving / Hard),Drumcode,2020-06-30,13544294.0
62,4:36,2020-02-21,120,A maj,Nu Disco / Disco,Prison Entertainment,2020-06-30,13201928.0
63,5:01,2020-05-15,125,A♯ min,Funky / Groove / Jackin' House,Next-Gen-Records,2020-06-30,13431846.0
64,6:14,2020-06-26,125,D min,House,GODMODE MUSIC,2020-06-30,13775729.0
65,5:55,2020-06-12,126,A min,Tech House,elrow Music,2020-06-30,13712264.0
66,5:01,2020-06-05,126,C min,Bass House,Enormous Tunes,2020-06-30,13599714.0
67,5:54,2020-04-03,126,C min,Minimal / Deep Tech,Rawsome Deep,2020-06-30,13286413.0
68,7:56,2020-06-12,122,D min,Deep House,Nie Wieder Schlafen,2020-06-30,13656636.0
69,6:41,2020-06-19,136,A maj,Trance,Flashover Recordings,2020-06-30,13734894.0
70,5:51,2020-05-29,126,A min,Tech House,Black Book Records,2020-06-30,13574783.0
71,5:25,2020-02-28,124,A maj,House,There Was Jack,2020-06-30,13139783.0
72,6:27,2020-06-12,122,C maj,Indie Dance,Kompakt,2020-06-30,13653581.0
73,4:31,2020-06-12,125,A♯ min,Funky / Groove / Jackin' House,Tactical Records,2020-06-30,13480274.0
74,6:09,2020-05-29,121,C min,Organic House / Downtempo,Hoomidaas,2020-06-30,13436782.0
75,5:44,2020-05-15,123,A min,House,Defected,2020-06-30,13535391.0
76,7:26,2020-05-29,127,D min,Melodic House & Techno,Armind (Armada),2020-06-30,13563714.0
77,4:17,2020-06-12,175,C♯ maj,Drum & Bass,Cult.ure,2020-06-30,13757089.0
78,7:04,2020-05-22,130,G♯ min,Techno (Peak Time / Driving / Hard),Legend,2020-06-30,13503150.0
79,4:48,2020-06-05,122,D♯ maj,Funky / Groove / Jackin' House,Rawtone Black,2020-06-30,13635704.0
80,5:48,2020-05-29,127,D maj,Tech House,Arcane Music,2020-06-30,13618817.0
81,5:11,2020-06-19,124,D min,House,Toolroom,2020-06-30,13684923.0
82,6:59,2020-06-05,122,F maj,Progressive House,UV,2020-06-30,13592753.0
83,7:13,2020-05-12,124,A♯ min,Melodic House & Techno,Anjunadeep,2020-06-30,13534688.0
84,8:01,2020-06-21,120,B min,Organic House / Downtempo,Amores Solitares,2020-06-30,13187530.0
85,6:47,2020-06-19,128,F♯ maj,Trance,Anjunabeats,2020-06-30,13698986.0
86,7:21,2020-06-19,105,G maj,Organic House / Downtempo,Sol Selectas,2020-06-30,13671150.0
87,5:28,2020-06-05,130,D min,Minimal / Deep Tech,Solid Grooves Records,2020-06-30,13554171.0
88,6:52,2020-04-10,120,A min,Organic House / Downtempo,TRYBESof,2020-06-30,13406687.0
89,6:21,2020-05-29,120,F min,Melodic House & Techno,Anjunadeep,2020-06-30,13627944.0
90,5:48,2020-06-19,126,C maj,Melodic House & Techno,Afterlife Records,2020-06-30,13798838.0
91,6:34,2020-06-05,128,A min,House,DFTD,2020-06-30,13645549.0
92,6:48,2020-05-08,118,A♯ min,Organic House / Downtempo,A Tribe Called Kotori,2020-06-30,13490931.0
93,6:47,2020-06-11,125,A min,Tech House,Moon Harbour Recordings,2020-06-30,13676815.0
94,6:56,2020-06-05,130,D min,Minimal / Deep Tech,Solid Grooves Records,2020-06-30,13554172.0
95,7:32,2020-05-22,123,C min,Deep House,Crosstown Rebels,2020-06-30,13544101.0
96,7:26,2020-06-26,122,A♯ min,House,Glitterbox Recordings,2020-06-30,13775388.0
97,8:32,2020-06-01,124,E min,Melodic House & Techno,Running Clouds,2020-06-30,13518744.0
98,3:13,2020-05-15,175,A♯ min,Drum & Bass,Cult.ure,2020-06-30,13622356.0
99,4:59,2020-03-02,125,D min,Funky / Groove / Jackin' House,PornoStar Records,2020-06-30,13167905.0
100,6:02,2020-06-15,123,A min,Deep House,Stripped Digital,2020-06-30,13562146.0
1,6:22,2020-06-26,126,B min,House,Defected,2020-07-12,13775146
2,6:04,2020-05-29,129,A♯ min,Tech House,Hot Fuss,2020-07-12,13602183
3,5:18,2020-06-26,122,D min,Tech House,SOLOTOKO,2020-07-12,13732876
4,5:59,2020-07-03,122,A min,House,Club Sweat,2020-07-12,13734946
